ID_REF	logFC	AveExpr	t	P.Value	adj.P.Val	B	response_reference	SYMBOL	ENTREZID
1555133_PM_at	-0.00199238900634281	3.62464252873563	-0.066140889185383	0.947415751917382	0.997435909627268	-5.28486340236958	responder_vs_nonresponder	FAM9A	171482
227675_PM_at	-0.0038631606765325	5.21307471264368	-0.0661064146306165	0.947443119991681	0.997435909627268	-5.28486512936935	responder_vs_nonresponder	LRSAM1	90678
203832_PM_at	0.00473916490486166	10.2912264367816	0.0660308569460957	0.947503102664176	0.997435909627268	-5.28486891127602	responder_vs_nonresponder	SNRPF	6636
206688_PM_s_at	0.00344460887949245	8.22972068965517	0.0659117064455876	0.947597692803462	0.997435909627268	-5.28487486635738	responder_vs_nonresponder	CPSF4	10898
223552_PM_at	-0.00416580338266373	5.28201149425287	-0.0656613560841778	0.947796441167021	0.997435909627268	-5.28488734370478	responder_vs_nonresponder	LRRC4	64101
215136_PM_s_at	-0.00296601479915463	9.95479540229885	-0.0655571267240796	0.947879187837324	0.997435909627268	-5.28489252445064	responder_vs_nonresponder	EXOSC8	11340
217308_PM_at	-0.00335417547568635	5.15731264367816	-0.0655223597492643	0.94790678912606	0.997435909627268	-5.28489425072132	responder_vs_nonresponder	OR1F2P	26184
241521_PM_at	0.00182230443974628	3.24035977011494	0.0655189230230673	0.947909517525429	0.997435909627268	-5.28489442131398	responder_vs_nonresponder	LINC01753	105378739
205085_PM_at	-0.00713842494714581	6.65901954022989	-0.0654922279348948	0.947930710640695	0.997435909627268	-5.28489574610359	responder_vs_nonresponder	ORC1	4998
1552504_PM_a_at	0.00400391120507397	6.62994712643678	0.0653340243982793	0.948056308514052	0.997435909627268	-5.28490358614672	responder_vs_nonresponder	BRSK1	84446
237845_PM_at	0.00269984143763234	4.5279275862069	0.0651156797130709	0.948229654633573	0.997435909627268	-5.28491437544598	responder_vs_nonresponder	LOC101927552	101927552
201250_PM_s_at	0.0063761627906978	7.48242643678161	0.0651006132472805	0.948241616149696	0.997435909627268	-5.2849151186094	responder_vs_nonresponder	SLC2A1	6513
241998_PM_at	-0.00369281183932354	3.83938390804598	-0.0648945132065502	0.948405243567403	0.997435909627268	-5.28492526736622	responder_vs_nonresponder	C2orf80	389073
1556684_PM_at	-0.00351125792811854	4.60318045977012	-0.0646762808927355	0.948578505479603	0.997435909627268	-5.28493597846554	responder_vs_nonresponder	RPPH1	85495
206480_PM_at	0.0039997357293871	5.74626551724138	0.0645064249803551	0.948713361465328	0.997435909627268	-5.28494429022696	responder_vs_nonresponder	LTC4S	4056
215264_PM_at	0.0025010042283305	4.27327931034483	0.0643970201184497	0.948800223528147	0.997435909627268	-5.28494963229336	responder_vs_nonresponder	EMX1	2016
212199_PM_at	0.00287674418604639	10.9836218390805	0.0643701145829421	0.948821585290803	0.997435909627268	-5.28495094465902	responder_vs_nonresponder	MRFAP1L1	114932
1553575_PM_at	-0.00206749471458792	12.593575862069	-0.0643566267407821	0.948832294033683	0.997435909627268	-5.28495160234632	responder_vs_nonresponder	ND6	4541
