ID_REF	logFC	AveExpr	t	P.Value	adj.P.Val	B	response_reference	SYMBOL	ENTREZID
213524_s_at	-2.80477258472298	11.3400445235656	-7.34598176915816	1.55809605447143e-07	0.00491291793768228	7.02089706287781	responder_vs_nonresponder	G0S2	50486
205220_at	-3.54939937434081	11.3668051243119	-6.94697033626472	3.89088996156771e-07	0.00709114695495716	6.24325044927642	responder_vs_nonresponder	HCAR3	8843
206881_s_at	-3.06057745208797	6.99853212288503	-6.6172476157212	8.41597912361324e-07	0.0115035914645888	5.5812107503559	responder_vs_nonresponder	LILRA3	11026
204596_s_at	-1.90279785924777	7.97505689933642	-6.24284503992372	2.05334214511565e-06	0.0130486967860899	4.80910226851238	responder_vs_nonresponder	STC1	6781
204924_at	-2.05772474267293	9.51879939063509	-6.23542178077693	2.09031718212252e-06	0.0130486967860899	4.79358394150534	responder_vs_nonresponder	TLR2	7097
210773_s_at	-2.99321741398262	8.22014006890765	-6.21477944061194	2.19674442668527e-06	0.0130486967860899	4.7503895045076	responder_vs_nonresponder	FPR2	2358
211806_s_at	-1.62718857685533	8.78337205943304	-6.19034614743286	2.32988338213075e-06	0.0130486967860899	4.69918367164231	responder_vs_nonresponder	KCNJ15	3772
39402_at	-2.06761505682568	12.6672908991779	-6.13484659745738	2.66370733625193e-06	0.0130486967860899	4.58255651586949	responder_vs_nonresponder	IL1B	3553
210873_x_at	-2.47839995588628	9.2977708273254	-6.10200047435574	2.88383857054769e-06	0.0130486967860899	4.5133297750068	responder_vs_nonresponder	APOBEC3A	200315
212657_s_at	-2.28274918696237	11.7806388984622	-5.98862512399053	3.79650024021071e-06	0.0130486967860899	4.27323782925619	responder_vs_nonresponder	IL1RN	3557
1554997_a_at	-2.77331591461574	8.9322570346034	-5.95050696143222	4.16544781216359e-06	0.0130486967860899	4.19212599419285	responder_vs_nonresponder	PTGS2	5743
227217_at	1.67639229403776	7.28035022964476	5.93209852187975	4.35648603019211e-06	0.0130486967860899	4.15288560112036	responder_vs_nonresponder	WNK2	65268
206025_s_at	-2.6932102542254	9.42788669271919	-5.92751117883547	4.40546418514869e-06	0.0130486967860899	4.14310003694373	responder_vs_nonresponder	TNFAIP6	7130
243296_at	-2.14390323885075	11.7224605872457	-5.91082072564354	4.58843923475965e-06	0.0130486967860899	4.10747326297829	responder_vs_nonresponder	NAMPT	10135
204933_s_at	-1.81362392082031	9.05450656273197	-5.90363069695242	4.66962653690864e-06	0.0130486967860899	4.09211450453658	responder_vs_nonresponder	TNFRSF11B	4982
219434_at	-3.12159121922644	9.30541696254582	-5.90235021157246	4.68423783956974e-06	0.0130486967860899	4.08937852908606	responder_vs_nonresponder	TREM1	54210
212282_at	0.939465690559471	9.76850367114826	5.89886151560572	4.72428278694608e-06	0.0130486967860899	4.08192325356427	responder_vs_nonresponder	TMEM97	27346
1553297_a_at	-1.99240888762548	10.6272806479941	-5.86009906619572	5.19334788523876e-06	0.0130486967860899	3.99898277276888	responder_vs_nonresponder	CSF3R	1441
232555_at	-2.30112590739555	7.88976999861688	-5.85562097167698	5.25050442238643e-06	0.0130486967860899	3.98938849494492	responder_vs_nonresponder	CREB5	9586
215966_x_at	-1.24337377515395	9.12119027674484	-5.79284134154056	6.12254631373613e-06	0.0133900087881409	3.85461603295468	responder_vs_nonresponder	GK3	2713
208868_s_at	-0.722550700794393	8.64287101329349	-5.77426920117791	6.40773521241884e-06	0.0134747277976538	3.81465153337609	responder_vs_nonresponder	GABARAPL1	23710
220088_at	-1.82653054342749	9.73466236618997	-5.75414428930185	6.73203071719673e-06	0.0136323622023234	3.77129758883455	responder_vs_nonresponder	C5AR1	728
228758_at	-2.07493129315939	9.40597647185687	-5.72996800010655	7.14374147363068e-06	0.0139494308953842	3.71915042984106	responder_vs_nonresponder	BCL6	604
229831_at	2.2860829762689	6.71170984168084	5.67783600578308	8.12071580850345e-06	0.0153103495458595	3.60646406502408	responder_vs_nonresponder	CNTN3	5067
210664_s_at	-1.06284130460563	8.66063584979102	-5.65863906939881	8.51373988017663e-06	0.0155162909316219	3.56488736690558	responder_vs_nonresponder	TFPI	7035
212942_s_at	-2.44283755309988	10.2667979417814	-5.61331501244417	9.52003614517625e-06	0.0167905798786294	3.46655403792078	responder_vs_nonresponder	CEMIP	57214
219859_at	-1.0785153415995	7.33951257869037	-5.57528147190609	1.0457120922942e-05	0.016815973131231	3.38385625689611	responder_vs_nonresponder	CLEC4E	26253
230170_at	-2.75267201308591	9.1771091146904	-5.54842584794253	1.11746653784585e-05	0.0173046522388354	3.32536513897502	responder_vs_nonresponder	OSM	5008
207473_at	-1.45780383057787	6.61984091217704	-5.53722343995505	1.14885458688728e-05	0.0173046522388354	3.30094285820033	responder_vs_nonresponder	MLN	4295
201963_at	-2.06395139114592	11.4850145070909	-5.52830349422474	1.17448540285169e-05	0.0173046522388354	3.28148670209239	responder_vs_nonresponder	ACSL1	2180
229967_at	-2.3181518064561	8.96059872203348	-5.50495538040917	1.24435276608181e-05	0.0173046522388354	3.23051886641664	responder_vs_nonresponder	CMTM2	146225
215977_x_at	-1.24278594273348	9.21749303165017	-5.50343456079974	1.24904719408085e-05	0.0173046522388354	3.22719694387769	responder_vs_nonresponder	GK	2710
205119_s_at	-2.52639101512043	11.3332408034742	-5.45869640587148	1.39547309016409e-05	0.0182463757019535	3.12936519427349	responder_vs_nonresponder	FPR1	2357
214511_x_at	-1.80234207381493	9.17530922374065	-5.45691754556997	1.401642029231e-05	0.0182463757019535	3.12547088180707	responder_vs_nonresponder	FCGR1BP	2210
210484_s_at	-1.35177247175799	8.38557701786512	-5.42301235483369	1.5246486483774e-05	0.0193860848488452	3.05118229609721	responder_vs_nonresponder	LOC254896	254896
230804_at	-2.40423964777485	2.99363279173827	-5.41180431098434	1.56767047528456e-05	0.0194800870991326	3.02659875873875	responder_vs_nonresponder	NKAPL	222698
210004_at	-2.03530694411423	7.7760777951911	-5.39175203862612	1.64773079944696e-05	0.0195847133608179	2.98258474331007	responder_vs_nonresponder	OLR1	4973
204886_at	0.940860296941448	7.28475853882019	5.34884866464218	1.83320787933535e-05	0.0200379151011103	2.88827919245276	responder_vs_nonresponder	PLK4	10733
211506_s_at	-3.06568224032351	11.3280323526416	-5.33771079545497	1.88472247308423e-05	0.0200379151011103	2.86376776838076	responder_vs_nonresponder	CXCL8	3576
207094_at	-4.10494441355312	7.03341167946433	-5.32751701659877	1.93315313065021e-05	0.0200379151011103	2.84132359248381	responder_vs_nonresponder	CXCR1	3577
232629_at	-3.41768657620907	9.53543787265239	-5.31604197631796	1.98917897903051e-05	0.0200379151011103	2.81604656168684	responder_vs_nonresponder	PROK2	60675
1554676_at	-2.15441379734726	8.06701707751635	-5.31189841529211	2.00981065262153e-05	0.0200379151011103	2.8069161339718	responder_vs_nonresponder	SRGN	5552
204006_s_at	-2.32193473348763	10.3390821927337	-5.31172887148009	2.01065944045061e-05	0.0200379151011103	2.80654250603478	responder_vs_nonresponder	FCGR3B	2215
1552693_at	-2.26358775280612	3.88643262287215	-5.29720468867882	2.08473392600573e-05	0.0200379151011103	2.77452520558058	responder_vs_nonresponder	ARL11	115761
215078_at	-2.9824606925847	7.48053260999165	-5.29074709346474	2.11854850220141e-05	0.0200379151011103	2.76028368765287	responder_vs_nonresponder	SOD2	6648
206924_at	-3.91620375912135	7.6926849458888	-5.28547253503357	2.14657928786661e-05	0.0200379151011103	2.7486483664988	responder_vs_nonresponder	IL11	3589
240862_at	-1.37084685900864	7.96629535341304	-5.2825449383491	2.16229902325653e-05	0.0200379151011103	2.74218917940482	responder_vs_nonresponder	RASGRP4	115727
206222_at	-1.71058878658024	8.80799374780653	-5.27037731152783	2.22888989715459e-05	0.0203107591878212	2.71533520802216	responder_vs_nonresponder	TNFRSF10C	8794
225171_at	0.521639276306283	10.3753932102905	5.24282003762493	2.38747205097332e-05	0.0210540378043494	2.65446674626258	responder_vs_nonresponder	ARHGAP18	93663
204466_s_at	-0.817153858753188	8.47657114449472	-5.23314233070431	2.4458293910376e-05	0.0210871695103147	2.63307457703331	responder_vs_nonresponder	SNCA	6622
222499_at	0.688082947652939	9.05601431624741	5.22946734938552	2.46836552109765e-05	0.0210871695103147	2.62494902220145	responder_vs_nonresponder	MRPS16	51021
229947_at	-3.34819349673446	9.5355125024456	-5.20456318956618	2.62671455982317e-05	0.0214508542866481	2.56985378188457	responder_vs_nonresponder	PI15	51050
235109_at	1.91179853467607	6.91471664109398	5.20427025967714	2.62863692218641e-05	0.0214508542866481	2.5692054173887	responder_vs_nonresponder	ZBED3	84327
